STATE,Date,Home Value,Structure Cost,Land Value,Land Share (Pct),Home Price Index,Land Price Index
AK,2012Q3,227504.0583,215838.6801,11665.37816,0.051275473,1.497368682,0.564703785
AK,2012Q4,228391.4217,216535.5417,11855.88007,0.051910356,1.503209062,0.574249445
AK,2013Q1,229162.5529,217540.493,11622.05988,0.050715354,1.508284434,0.563195952
AK,2013Q2,229732.3184,218245.7025,11486.61592,0.05,1.512034473,0.529417288
AK,2013Q3,230164.9064,218656.6611,11508.24532,0.05,1.514881647,0.482920677
AK,2013Q4,230734.2442,219197.532,11536.71221,0.05,1.518628871,0.442895597
AK,2014Q1,231667.5709,220084.1923,11583.37854,0.05,1.524771768,0.325508079
AK,2014Q2,233122.0092,220167.3141,12954.69507,0.055570451,1.534344478,0.364329595
AK,2014Q3,235013.2886,223262.6241,11750.66443,0.05,1.546792355,0.290251431
AK,2014Q4,237039.6754,225187.6916,11851.98377,0.05,1.560129472,0.232059322
AK,2015Q1,238894.2444,225263.2732,13630.97126,0.0570586,1.572335731,0.26712152
AK,2015Q2,240392.1685,222958.996,17433.17252,0.072519719,1.582194653,0.34211885
AK,2015Q3,241545.7982,224017.0853,17528.71291,0.0725689,1.589787523,0.344445615
AK,2015Q4,242483.8828,225976.8234,16507.05939,0.068074872,1.595961737,0.324743736
AK,2016Q1,243292.3882,228063.9773,15228.41092,0.062593043,1.601283095,0.299878048
AZ,1975Q1,33404.3178,31230.47823,2173.839565,0.065076604,0.207691667,0.000252353
AZ,1975Q2,33482.1778,31547.70993,1934.467877,0.057776047,0.208175763,0.000224979
AZ,1975Q3,33538.81188,31785.47023,1753.341646,0.052277989,0.208527886,0.000204204
AZ,1975Q4,33699.19764,32014.23775,1684.959882,0.05,0.209525086,0.000196482
AZ,1976Q1,34094.17221,32389.4636,1704.708611,0.05,0.211980844,0.000210267
AZ,1976Q2,34658.41433,32925.49362,1732.920717,0.05,0.215489025,0.00023775
AZ,1976Q3,35261.47485,33498.40111,1763.073742,0.05,0.219238559,0.000264243
AZ,1976Q4,35959.12062,34161.16459,1797.956031,0.05,0.223576179,0.000296708
AZ,1977Q1,36837.57632,34995.6975,1841.878816,0.05,0.229037985,0.000350856
AZ,1977Q2,37943.43886,36046.26692,1897.171943,0.05,0.235913696,0.000447389
AZ,1977Q3,39335.93217,37369.13556,1966.796609,0.05,0.244571537,0.000628772
AZ,1977Q4,41013.21578,38962.55499,2050.660789,0.05,0.255000064,0.000965694
AZ,1978Q1,42963.19774,40815.03786,2148.159887,0.05,0.267124096,0.001593897
AZ,1978Q2,45206.08911,42945.78465,2260.304455,0.05,0.281069294,0.002755771
AZ,1978Q3,47715.72178,45329.93569,2385.786089,0.05,0.296672959,0.004802045
AZ,1978Q4,50373.72139,47855.03532,2518.68607,0.05,0.313199098,0.007965129
AZ,1979Q1,53058.88922,50405.94476,2652.944461,0.05,0.329894155,0.012002555
AZ,1979Q2,55631.64245,52850.06032,2781.582122,0.05,0.345890272,0.016236525
AZ,1979Q3,57997.74334,55097.85618,2899.887167,0.05,0.360601528,0.019989073
AZ,1979Q4,60142.43088,56826.09031,3316.340575,0.055141446,0.373936143,0.023320395
AZ,1980Q1,62072.35798,58307.9172,3764.44078,0.060646009,0.385935483,0.026539735
AZ,1980Q2,63901.85,59587.89915,4313.950845,0.067509013,0.397310368,0.030514891
AZ,1980Q3,65714.46175,60682.47354,5031.988205,0.076573528,0.408580299,0.035730263
AZ,1980Q4,67351.89139,61606.04755,5745.843844,0.085310802,0.418761033,0.040967765
AZ,1981Q1,68761.66388,62386.996,6374.66788,0.092706714,0.427526307,0.04564069
AZ,1981Q2,69885.95038,63121.61809,6764.332295,0.096791018,0.434516569,0.048637294
AZ,1981Q3,70615.45973,63915.4819,6699.977826,0.094879759,0.439052301,0.048369422
AZ,1981Q4,70915.26666,64875.25755,6040.009106,0.085172198,0.440916353,0.043758692
AZ,1982Q1,71153.8342,66067.34509,5086.489114,0.071485805,0.442399649,0.036956922
AZ,1982Q2,71639.40473,67384.47203,4254.932693,0.059393747,0.445418689,0.030969888
AZ,1982Q3,72392.94492,68679.45702,3713.487895,0.051296268,0.450103832,0.027055143
AZ,1982Q4,73479.14912,69805.19166,3673.957456,0.05,0.456857317,0.026787922
AZ,1983Q1,74733.9092,70997.21374,3736.69546,0.05,0.4646588,0.029870154
AZ,1983Q2,75818.18539,72027.27612,3790.90927,0.05,0.471400298,0.034286952
AZ,1983Q3,76711.98258,72876.38345,3835.599129,0.05,0.47695749,0.040152632
AZ,1983Q4,77661.38958,73778.3201,3883.069479,0.05,0.482860437,0.050394656
AZ,1984Q1,78838.30283,73739.80793,5098.494899,0.064670277,0.490177907,0.0691966
AZ,1984Q2,80180.35309,73374.55197,6805.801124,0.084881157,0.498522117,0.092773082
AZ,1984Q3,81538.31666,73044.43004,8493.886619,0.104170493,0.506965269,0.116402909
AZ,1984Q4,82891.50269,72890.69459,10000.8081,0.120649376,0.515378716,0.137875639
AZ,1985Q1,84308.8664,73014.41797,11294.44842,0.133965132,0.524191188,0.156761722
AZ,1985Q2,85778.65029,73330.12453,12448.52576,0.145123824,0.533329584,0.173941906
AZ,1985Q3,87330.50766,73721.5089,13608.99876,0.155833272,0.542978272,0.191478266
AZ,1985Q4,88949.84021,74069.21169,14880.62852,0.167292358,0.553046488,0.210867724
AZ,1986Q1,90582.13328,74308.43834,16273.69495,0.179656786,0.563195286,0.232418301
AZ,1986Q2,92098.07565,74530.13287,17567.94278,0.19075255,0.572620672,0.252732309
AZ,1986Q3,93349.69936,74897.5249,18452.17446,0.197667208,0.580402654,0.267361395
AZ,1986Q4,94329.91484,75565.65067,18764.26417,0.19892167,0.586497154,0.273796614
AZ,1987Q1,95086.42297,76630.75118,18455.67179,0.194093659,0.59120075,0.271211497
AZ,1987Q2,95558.64589,77914.62093,17644.02496,0.184640801,0.594136801,0.26096343
AZ,1987Q3,95818.52761,79192.58023,16625.94738,0.173514954,0.595752618,0.247410114
AZ,1987Q4,95982.15728,80236.36312,15745.79417,0.16404918,0.596769987,0.235666764
AZ,1988Q1,96175.47413,80878.27907,15297.19506,0.159055052,0.597971936,0.23016988
AZ,1988Q2,96377.63842,81208.09679,15169.54163,0.157396901,0.599228895,0.229466079
AZ,1988Q3,96545.82494,81367.03101,15178.79394,0.157218543,0.600274596,0.230796133
AZ,1988Q4,96730.91378,81498.89121,15232.02257,0.15746799,0.601425388,0.23277328
AZ,1989Q1,96949.7223,81742.33436,15207.38794,0.156858499,0.602785832,0.233877688
AZ,1989Q2,97254.52317,82052.95114,15201.57203,0.156307095,0.604680934,0.234761118
AZ,1989Q3,97637.02942,82434.83369,15202.19573,0.155701129,0.60705917,0.235576807
AZ,1989Q4,98019.2482,82869.47889,15149.7693,0.154559126,0.609435619,0.235400264
AZ,1990Q1,98406.1397,83286.43093,15119.70877,0.15364599,0.611841121,0.234649469
AZ,1990Q2,98834.3,83762.46956,15071.83044,0.15249595,0.614503212,0.234507861
AZ,1990Q3,99077.18263,84205.9965,14871.18612,0.150096982,0.616013337,0.23210835
AZ,1990Q4,99416.85684,84574.55796,14842.29889,0.149293584,0.618125264,0.232508382
AZ,1991Q1,99880.36567,84851.50164,15028.86403,0.150468652,0.621007135,0.236546505
AZ,1991Q2,100406.9292,85066.52857,15340.40066,0.152782291,0.624281049,0.242560241
AZ,1991Q3,100983.7307,85292.40604,15691.32465,0.15538468,0.627867318,0.249341484
AZ,1991Q4,101647.4321,85594.5205,16052.91163,0.15792737,0.631993888,0.256447942
AZ,1992Q1,102338.4069,86058.679,16279.72792,0.159077402,0.63629003,0.262128
AZ,1992Q2,103056.5806,86587.59825,16468.98235,0.159805247,0.640755282,0.266536957
AZ,1992Q3,103885.4974,87192.18767,16693.30975,0.160689511,0.64590908,0.271405028
AZ,1992Q4,104857.8183,87847.33201,17010.48626,0.162224301,0.651954494,0.277675696
AZ,1993Q1,106021.0383,88475.71196,17545.32629,0.165489101,0.659186826,0.286507777
AZ,1993Q2,107399.0854,89196.43413,18202.65125,0.169486092,0.667754847,0.298493366
AZ,1993Q3,108992.7947,89946.04431,19046.75042,0.174752381,0.67766375,0.313875846
AZ,1993Q4,110772.4497,90716.08084,20056.36881,0.181059179,0.688728772,0.332384497
AZ,1994Q1,112679.7039,91508.0375,21171.66642,0.187892457,0.700587144,0.353299628
AZ,1994Q2,114670.746,92279.22411,22391.52187,0.195267953,0.712966467,0.376234909
AZ,1994Q3,116669.64,93023.83989,23645.80014,0.202673122,0.72539461,0.400258211
AZ,1994Q4,118633.5992,93724.4215,24909.17768,0.20996731,0.737605545,0.424991157
AZ,1995Q1,120519.8966,94456.95473,26062.94182,0.216254266,0.749333617,0.449749727
AZ,1995Q2,122323.5566,95105.30863,27218.24801,0.222510273,0.760547891,0.473340009
AZ,1995Q3,124061.8444,95830.552,28231.29238,0.227558219,0.771355712,0.494447252
AZ,1995Q4,125716.802,96716.93843,28999.86354,0.230676116,0.781645426,0.511175096
AZ,1996Q1,127293.0601,97750.00624,29543.05382,0.232086917,0.791445826,0.522778985
AZ,1996Q2,128768.916,98921.71339,29847.20261,0.231788878,0.800621975,0.531240446
AZ,1996Q3,130158.1639,99994.4892,30163.67468,0.231746314,0.809259637,0.540041761
AZ,1996Q4,131502.9368,100785.7959,30717.1409,0.233585208,0.817620776,0.553240922
AZ,1997Q1,132875.6003,101182.3015,31693.29871,0.238518574,0.826155324,0.574281911
AZ,1997Q2,134320.8269,101349.4012,32971.42572,0.245467709,0.835141034,0.601136495
AZ,1997Q3,135869.9727,101520.0414,34349.93129,0.252814736,0.844772863,0.630211282
AZ,1997Q4,137566.502,101927.9629,35638.53915,0.259064079,0.855321051,0.658038358
AZ,1998Q1,139446.0015,102769.0962,36676.90532,0.263018695,0.867006857,0.682201583
AZ,1998Q2,141517.4247,103851.5389,37665.88584,0.266157231,0.879885951,0.704981885
AZ,1998Q3,143726.3055,105019.7863,38706.51913,0.269307132,0.893619688,0.728815844
AZ,1998Q4,146031.6535,106086.0095,39945.64394,0.273540996,0.907953211,0.756488147
AZ,1999Q1,148416.5936,106910.0442,41506.54941,0.279662458,0.922781599,0.790447429
AZ,1999Q2,150854.1587,107523.2351,43330.92356,0.287237183,0.937937184,0.829536249
AZ,1999Q3,153333.1951,108012.0927,45321.10231,0.295572673,0.953350616,0.871973089
AZ,1999Q4,155824.826,108460.33,47364.49602,0.303959884,0.968842356,0.915595643
AZ,2000Q1,158324.7884,108838.1349,49486.65351,0.312564154,0.984385896,0.958745898
AZ,2000Q2,160836.1,109480.6731,51355.42692,0.319302861,1,1
AZ,2000Q3,163390.8726,110347.6392,53043.23334,0.324640125,1.015884323,1.038789332
AZ,2000Q4,166023.94,111505.0879,54518.85205,0.328379462,1.032255445,1.074470222
AZ,2001Q1,168710.5782,113142.3643,55568.21389,0.329370064,1.048959644,1.106021676
AZ,2001Q2,171429.2192,114721.7698,56707.44939,0.330792205,1.065862821,1.135958174
AZ,2001Q3,174166.5861,116214.1413,57952.4448,0.332741464,1.082882426,1.167730079
AZ,2001Q4,176939.7856,117426.9887,59512.79688,0.336344914,1.10012482,1.205574961
AZ,2002Q1,179755.1926,118123.5312,61631.66143,0.342864429,1.117629641,1.252524092
AZ,2002Q2,182711.6666,118612.693,64098.97357,0.350820365,1.136011546,1.309012933
AZ,2002Q3,185881.3537,118930.1017,66951.25208,0.360182723,1.155719106,1.374027477
AZ,2002Q4,189326.1756,119208.6309,70117.54464,0.370353145,1.177137319,1.446235772
AZ,2003Q1,193121.0081,119606.2691,73514.73901,0.380666711,1.200731727,1.524187416
AZ,2003Q2,197466.3473,120323.3207,77143.02656,0.39066417,1.227748915,1.607604442
AZ,2003Q3,202708.2744,121605.0726,81103.2018,0.400098131,1.260340647,1.698815764
AZ,2003Q4,209270.835,123693.2177,85577.61733,0.408932364,1.301143431,1.801768984
AZ,2004Q1,217574.2565,126659.7988,90914.45777,0.417854847,1.352770034,1.922532876
AZ,2004Q2,228086.4182,130403.3414,97683.07678,0.42827222,1.418129501,2.076990376
AZ,2004Q3,241212.0065,134486.4873,106725.5192,0.442455252,1.499737972,2.282426361
AZ,2004Q4,256993.3287,138539.5002,118453.8285,0.460921803,1.597858495,2.548733612
AZ,2005Q1,274967.7938,142399.5747,132568.2191,0.482122714,1.709614905,2.873063411
AZ,2005Q2,294039.2561,145919.3485,148119.9075,0.503741948,1.828191905,3.230328408
AZ,2005Q3,312438.4892,149417.8296,163020.6596,0.521768813,1.942589314,3.57729887
AZ,2005Q4,328448.1497,153098.3888,175349.7609,0.533873493,2.042129532,3.871207818
AZ,2006Q1,340911.428,157157.2303,183754.1977,0.539008618,2.119620085,4.082693388
AZ,2006Q2,349307.5869,161178.1363,188129.4506,0.538578198,2.171823284,4.203740667
AZ,2006Q3,353774.2886,164925.4036,188848.885,0.533811786,2.199595045,4.242946231
AZ,2006Q4,354782.3191,168083.4606,186698.8585,0.526234957,2.205862484,4.216815188
AZ,2007Q1,352210.2871,170562.9804,181647.3067,0.515735381,2.189870851,4.12602087
AZ,2007Q2,345989.6081,172442.398,173547.2101,0.501596597,2.151193719,3.960563295
AZ,2007Q3,336227.1488,174288.4868,161938.662,0.4816347,2.090495534,3.711509592
AZ,2007Q4,323282.9876,176576.7079,146706.2797,0.453801423,2.010015087,3.375460857
AZ,2008Q1,308023.5935,179626.773,128396.8205,0.416840863,1.915139658,2.964829274
AZ,2008Q2,291490.2916,182980.4728,108509.8188,0.372258775,1.812343694,2.51319884
AZ,2008Q3,274834.1325,186052.3953,88781.73719,0.323037522,1.708783864,2.061574165
AZ,2008Q4,259331.5915,188241.9122,71089.67932,0.274126569,1.612396667,1.654266813
AZ,2009Q1,245907.7724,189097.3822,56810.39013,0.231023158,1.528933942,1.323388848
AZ,2009Q2,234832.1712,189025.6912,45806.48002,0.195060497,1.460071285,1.068656884
AZ,2009Q3,226065.525,188493.8387,37571.68631,0.166198213,1.405564578,0.877687018
AZ,2009Q4,218899.6459,188002.4067,30897.2392,0.141147963,1.361010656,0.722564874
AZ,2010Q1,212503.4056,187943.793,24559.61266,0.115572796,1.32124197,0.574159393
AZ,2010Q2,206407.8076,188496.7063,17911.10134,0.086775309,1.283342531,0.41912395
AZ,2010Q3,200540.9149,189656.4311,10884.48385,0.054275627,1.246865069,0.254775893
AZ,2010Q4,195389.8145,185620.3238,9769.490727,0.05,1.214838053,0.091819022
AZ,2011Q1,191698.0077,182113.1073,9584.900383,0.05,1.191884208,0.035052989
AZ,2011Q2,190101.0584,180596.0055,9505.052919,0.05,1.18195516,0.01999401
AZ,2011Q3,191193.6166,181633.9357,9559.680828,0.05,1.188748151,0.017423778
AZ,2011Q4,195109.2724,183405.2733,11703.9991,0.059986893,1.213093779,0.021354563
AZ,2012Q1,201558.4016,184391.2725,17167.12914,0.085171985,1.253191302,0.031367502
AZ,2012Q2,209922.687,184873.4691,25049.2179,0.119325921,1.305196327,0.045869077
AZ,2012Q3,219334.0149,185244.4981,34089.51685,0.155422846,1.363711349,0.062572966
AZ,2012Q4,229027.2431,185898.6227,43128.62033,0.188312184,1.423979088,0.079362498
AZ,2013Q1,238558.1292,187135.6192,51422.50998,0.215555471,1.483237465,0.094864688
AZ,2013Q2,247585.0997,188882.6748,58702.42487,0.237099991,1.539362741,0.108571424
AZ,2013Q3,255657.8346,190972.9739,64684.86073,0.253013411,1.589555048,0.119941783
AZ,2013Q4,262602.1652,193239.7396,69362.4256,0.26413501,1.63273149,0.12894315
AZ,2014Q1,268353.6604,196939.778,71413.88241,0.266118533,1.668491467,0.133091356
AZ,2014Q2,273246.4458,197201.7336,76044.7122,0.278300828,1.698912407,0.14208521
AZ,2014Q3,277823.3357,201448.3254,76375.01032,0.27490495,1.727369264,0.143060483
AZ,2014Q4,282548.1424,205595.5957,76952.54674,0.272351982,1.756745796,0.144504149
AZ,2015Q1,287652.1924,205863.9214,81788.27106,0.284330428,1.788480275,0.153979268
AZ,2015Q2,293109.5521,203967.4754,89142.07663,0.304125458,1.822411461,0.168260919
AZ,2015Q3,298795.2519,205155.2723,93639.97955,0.313391792,1.857762355,0.177205683
AZ,2015Q4,304526.7606,207182.1982,97344.56234,0.319658483,1.893398065,0.184688682
AZ,2016Q1,310230.0472,209340.8664,100889.1808,0.325207638,1.928858305,0.19190437
AR,1975Q1,19898.30422,18903.38901,994.9152108,0.05,0.206079343,1.87E-06
AR,1975Q2,20093.02889,19088.37745,1004.651445,0.05,0.208096034,2.17E-06
AR,1975Q3,20404.95589,19384.70809,1020.247794,0.05,0.211326546,2.91E-06
AR,1975Q4,20842.32447,19800.20825,1042.116223,0.05,0.21585621,4.10E-06
AR,1976Q1,21459.69479,20386.71005,1072.984739,0.05,0.222250085,5.80E-06
AR,1976Q2,22185.88578,21076.5915,1109.294289,0.05,0.229770975,7.94E-06
AR,1976Q3,22948.42218,21801.00107,1147.421109,0.05,0.237668282,1.04E-05
AR,1976Q4,23705.73526,22520.44849,1185.286763,0.05,0.245511492,1.31E-05
AR,1977Q1,24458.35964,23235.44166,1222.917982,0.05,0.253306143,1.64E-05
AR,1977Q2,25226.56962,23965.24114,1261.328481,0.05,0.261262208,2.09E-05
AR,1977Q3,26018.46887,24717.54542,1300.923443,0.05,0.269463614,2.69E-05
AR,1977Q4,26818.73151,25477.79493,1340.936575,0.05,0.277751637,3.46E-05
AR,1978Q1,27622.72494,26241.58869,1381.136247,0.05,0.286078298,4.40E-05
AR,1978Q2,28485.38492,26858.72414,1626.660781,0.057105101,0.295012547,5.62E-05
AR,1978Q3,29449.73134,27421.11484,2028.616501,0.068884041,0.304999925,7.02E-05
AR,1978Q4,30536.28961,28098.7526,2437.537008,0.079824269,0.316253005,8.46E-05
AR,1979Q1,31755.63784,28910.28011,2845.357732,0.089601656,0.328881342,9.90E-05
AR,1979Q2,33003.92816,29806.47102,3197.457148,0.096881109,0.341809421,0.000111505
AR,1979Q3,34191.00034,30716.05976,3474.940582,0.101633194,0.354103486,0.000121474
AR,1979Q4,35234.39055,31568.85027,3665.540283,0.104033026,0.364909491,0.000128421
AR,1980Q1,36134.59842,32312.80284,3821.795586,0.105765547,0.374232609,0.000134119
AR,1980Q2,36972.25,32968.04702,4004.202977,0.108302929,0.382907855,0.000140793
AR,1980Q3,37753.92821,33572.93215,4180.996058,0.110743339,0.391003406,0.000147284
AR,1980Q4,38380.53751,34165.47151,4215.065997,0.109823006,0.397492966,0.000148747
AR,1981Q1,38790.14381,34778.16425,4011.979569,0.103427809,0.401735106,0.000141872
AR,1981Q2,38990.41373,35410.93691,3579.476829,0.091804023,0.403809227,0.000126733
AR,1981Q3,39090.1533,36062.43518,3027.718123,0.077454752,0.404842193,0.000107285
AR,1981Q4,39184.08217,36730.10023,2453.981936,0.062627011,0.405814979,8.70E-05
AR,1982Q1,39486.00597,37406.53076,2079.475208,0.0526636,0.408941892,7.37E-05
AR,1982Q2,40065.80293,38062.51278,2003.290146,0.05,0.414946634,7.10E-05
AR,1982Q3,40867.469,38824.09555,2043.37345,0.05,0.423249191,7.81E-05
AR,1982Q4,41780.90109,39691.85603,2089.045054,0.05,0.432709268,9.34E-05
AR,1983Q1,42753.33194,40615.66534,2137.666597,0.05,0.442780373,0.000118863
AR,1983Q2,43710.53885,41525.01191,2185.526942,0.05,0.452693809,0.000155326
AR,1983Q3,44568.31702,42339.90117,2228.415851,0.05,0.461577499,0.000200864
AR,1983Q4,45290.37846,43025.85954,2264.518923,0.05,0.469055621,0.000252435
AR,1984Q1,45894.95074,43600.20321,2294.747537,0.05,0.475316952,0.000308435
AR,1984Q2,46408.7727,44088.33406,2320.438635,0.05,0.480638415,0.000366588
AR,1984Q3,46901.77452,44556.68579,2345.088726,0.05,0.485744251,0.00043042
AR,1984Q4,47415.29245,45044.52782,2370.764622,0.05,0.491062566,0.000501431
AR,1985Q1,47971.56404,45572.98584,2398.578202,0.05,0.496823664,0.000580089
AR,1985Q2,48601.81251,46171.72189,2430.090626,0.05,0.503350913,0.000679762
AR,1985Q3,49337.35827,46870.49036,2466.867914,0.05,0.510968687,0.000824693
AR,1985Q4,50110.85178,47605.30919,2505.542589,0.05,0.518979472,0.001022634
AR,1986Q1,50880.2346,48336.22287,2544.01173,0.05,0.526947684,0.001286494
AR,1986Q2,51590.03501,48913.19449,2676.840515,0.051886775,0.534298823,0.001595697
AR,1986Q3,52189.01375,49038.31061,3150.70314,0.060371004,0.540502223,0.001879214
AR,1986Q4,52694.29604,49238.27692,3456.019116,0.065586209,0.545735244,0.002062629
AR,1987Q1,53081.43296,49545.77109,3535.661862,0.06660826,0.549744678,0.002111397
AR,1987Q2,53323.60829,49925.8971,3397.711191,0.063718704,0.552252798,0.002030165
AR,1987Q3,53427.79168,50326.20476,3101.586918,0.058051939,0.553331786,0.001854052
AR,1987Q4,53508.54132,50694.71158,2813.829735,0.052586553,0.55416808,0.001682558
AR,1988Q1,53679.18864,50992.47971,2686.708931,0.050051221,0.555935411,0.001606862
AR,1988Q2,53929.66702,51233.18367,2696.483351,0.05,0.558529523,0.001613104
AR,1988Q3,54235.3053,51523.54004,2711.765265,0.05,0.561694905,0.001671086
AR,1988Q4,54584.1727,51854.96407,2729.208635,0.05,0.565307995,0.001760567
AR,1989Q1,54969.11981,52220.66382,2748.455991,0.05,0.569294749,0.001866464
AR,1989Q2,55371.42401,52602.85281,2768.571201,0.05,0.573461264,0.00197429
AR,1989Q3,55776.83396,52987.99226,2788.841698,0.05,0.577659944,0.002072315
AR,1989Q4,56176.56612,53367.73782,2808.828306,0.05,0.581799822,0.002150933
AR,1990Q1,56594.89873,53765.15379,2829.744936,0.05,0.586132337,0.002227522
AR,1990Q2,57041.88,54189.786,2852.094,0.05,0.590761556,0.002321392
AR,1990Q3,57473.12813,54599.47173,2873.656407,0.05,0.595227833,0.002412456
AR,1990Q4,57954.91258,55057.16695,2897.745629,0.05,0.600217495,0.002571075
AR,1991Q1,58517.00812,55591.15772,2925.850406,0.05,0.60603891,0.002845056
AR,1991Q2,59153.19582,56195.53603,2957.659791,0.05,0.612627669,0.003247218
